ORDER_ID,RESTAURANT_ID,CUSTOMER_ID,ORDER_TIME,TABLE_ID
63,2,163,2023-03-12 11:55:42,2
64,2,164,2023-03-03 19:00:43,12
65,2,165,2023-03-08 19:24:41,15
66,2,166,2023-03-07 18:06:47,9
67,2,167,2023-03-02 12:51:23,11
68,2,168,2023-03-04 18:39:07,15
69,2,169,2023-03-13 12:51:43,2
70,2,170,2023-03-08 19:25:42,4
71,2,171,2023-03-14 19:48:38,20
72,2,172,2023-03-05 12:04:50,1
73,2,173,2023-03-03 12:58:50,2
74,2,174,2023-03-13 12:01:15,19
75,2,175,2023-03-03 19:21:13,20
76,2,176,2023-03-05 17:15:45,11
77,2,177,2023-03-01 19:35:07,3
78,2,178,2023-03-13 13:10:46,9
79,2,179,2023-03-08 11:08:24,8
80,2,180,2023-03-12 17:36:21,15
81,2,181,2023-03-05 17:15:31,14
82,2,182,2023-03-10 13:03:50,4
83,2,183,2023-03-10 19:20:47,2
84,2,184,2023-03-04 19:28:55,9
85,2,185,2023-03-07 13:37:43,13
86,2,186,2023-03-03 17:12:39,5
87,2,187,2023-03-11 13:46:32,14
88,2,188,2023-03-04 18:20:14,4
89,2,189,2023-03-14 13:40:22,9
90,2,190,2023-03-05 12:13:12,15
91,2,191,2023-03-10 19:46:31,6
92,2,192,2023-03-10 13:10:02,19
93,2,193,2023-03-08 18:34:57,15
94,2,194,2023-03-04 11:20:58,2
95,2,195,2023-03-13 13:56:18,5
96,2,196,2023-03-05 11:52:57,15
97,2,197,2023-03-04 13:05:07,18
98,2,198,2023-03-01 11:16:03,15
99,2,199,2023-03-10 12:52:44,20
100,2,200,2023-03-01 11:36:48,1
101,2,282,2023-03-01 18:58:54,5
102,2,32,2023-03-09 19:40:54,11
103,2,447,2023-03-14 17:16:25,17
104,2,36,2023-03-15 17:42:17,14
105,2,261,2023-03-08 19:33:35,14
106,2,306,2023-03-14 19:58:24,8
107,2,438,2023-03-05 17:46:59,11
108,2,7,2023-03-09 13:50:35,12
109,2,4,2023-03-06 11:03:07,10
110,2,328,2023-03-03 13:17:31,17
111,2,350,2023-03-01 18:40:53,12
112,2,407,2023-03-05 18:43:03,19
113,2,334,2023-03-03 18:34:32,1
114,2,304,2023-03-08 11:06:00,20
115,2,275,2023-03-01 18:13:53,9
116,2,69,2023-03-10 19:51:15,11
117,2,288,2023-03-05 19:42:23,16
118,2,274,2023-03-01 12:47:07,20
119,2,166,2023-03-01 19:55:42,15
120,2,465,2023-03-13 18:29:19,2
121,2,428,2023-03-04 13:55:12,11
122,2,205,2023-03-15 19:30:05,15
123,2,489,2023-03-06 17:15:57,7
124,2,5,2023-03-01 17:33:20,2
125,2,59,2023-03-11 12:33:24,19
126,2,221,2023-03-09 13:03:45,16
127,2,422,2023-03-12 12:33:58,6
128,2,401,2023-03-06 11:35:23,13
129,2,275,2023-03-06 17:59:35,13
130,2,455,2023-03-13 13:13:40,4
131,2,212,2023-03-03 17:56:02,8
132,2,497,2023-03-14 12:41:30,5
133,2,99,2023-03-07 13:36:10,4
134,2,16,2023-03-06 18:17:41,20
135,2,192,2023-03-02 13:27:26,1
136,2,477,2023-03-14 13:51:04,18
137,2,140,2023-03-04 11:46:39,20
138,2,269,2023-03-05 18:26:00,14
139,2,416,2023-03-06 13:46:31,7
140,2,380,2023-03-09 18:24:14,17
141,2,213,2023-03-09 18:49:23,14
142,2,120,2023-03-05 13:44:30,9
143,2,415,2023-03-11 13:09:51,8
144,2,220,2023-03-14 12:00:14,14
145,2,247,2023-03-01 17:27:02,1
146,2,170,2023-03-03 13:17:39,14
147,2,162,2023-03-04 13:40:02,13
148,2,149,2023-03-09 19:35:07,19
149,2,188,2023-03-15 11:25:18,18
150,2,11,2023-03-05 17:51:32,20
151,2,390,2023-03-03 11:10:29,2
152,2,104,2023-03-03 13:17:46,14
153,2,394,2023-03-11 11:00:24,8
154,2,283,2023-03-14 12:46:09,13
155,2,98,2023-03-11 17:45:17,6
156,2,278,2023-03-15 13:14:35,17
157,2,465,2023-03-10 11:58:56,6
158,2,183,2023-03-13 18:03:39,17
159,2,148,2023-03-02 12:24:29,20
160,2,341,2023-03-15 18:35:27,9
161,2,196,2023-03-03 13:52:08,12
162,2,285,2023-03-06 11:20:06,11
163,2,451,2023-03-04 13:08:51,1
164,2,254,2023-03-13 11:51:10,7
165,2,452,2023-03-11 11:41:32,15
166,2,79,2023-03-02 17:20:28,11
167,2,381,2023-03-08 13:02:51,16
168,2,55,2023-03-02 19:20:08,4
169,2,401,2023-03-04 19:44:46,16
170,2,26,2023-03-08 17:25:17,12
171,2,140,2023-03-11 17:45:51,13
172,2,294,2023-03-11 11:42:36,8
173,2,431,2023-03-07 18:40:59,3
174,2,53,2023-03-14 13:14:31,18
175,2,268,2023-03-11 19:22:09,16
176,2,354,2023-03-10 17:45:47,8
177,2,18,2023-03-09 19:55:57,19
178,2,207,2023-03-06 11:06:59,6
179,2,172,2023-03-11 13:35:24,18
180,2,29,2023-03-08 13:25:39,7
181,2,126,2023-03-03 19:23:49,4
182,2,420,2023-03-10 11:02:56,20
183,2,358,2023-03-10 12:39:52,11
184,2,60,2023-03-05 17:58:46,12
185,2,20,2023-03-09 18:33:14,2
186,2,227,2023-03-05 19:32:28,6
187,2,375,2023-03-02 11:05:38,13
188,2,463,2023-03-12 18:34:45,8
189,2,77,2023-03-02 13:16:17,5
190,2,285,2023-03-08 17:39:04,10
191,2,14,2023-03-02 12:49:43,5
192,2,145,2023-03-02 11:04:26,20
193,2,475,2023-03-08 12:53:14,13
194,2,162,2023-03-08 17:14:29,12
195,2,407,2023-03-11 17:45:44,19
196,2,117,2023-03-04 17:49:01,10
197,2,447,2023-03-05 13:28:33,17
198,2,144,2023-03-06 12:32:44,15
199,2,116,2023-03-02 12:45:14,19
200,2,232,2023-03-15 12:24:03,16
201,2,1,2023-03-07 18:55:31,11
202,2,245,2023-03-09 19:22:25,16
203,2,216,2023-03-07 17:18:28,7
204,2,107,2023-03-05 19:26:26,3
205,2,168,2023-03-06 11:59:25,19
206,2,227,2023-03-12 12:56:54,15
207,2,124,2023-03-11 19:28:37,5
208,2,132,2023-03-08 19:41:06,7
209,2,437,2023-03-10 19:57:16,15
210,2,169,2023-03-03 19:13:53,2
211,2,436,2023-03-01 19:04:28,20
212,2,41,2023-03-04 13:56:53,1
213,2,357,2023-03-15 19:41:38,7
214,2,202,2023-03-03 12:56:43,20
215,2,176,2023-03-03 12:31:23,10
216,2,480,2023-03-15 12:51:55,7
217,2,296,2023-03-15 19:34:57,13
218,2,108,2023-03-04 11:47:09,19
219,2,164,2023-03-13 11:39:17,7
220,2,497,2023-03-08 18:46:08,12
221,2,251,2023-03-06 12:25:50,7
222,2,292,2023-03-08 12:15:12,5
223,2,37,2023-03-03 13:49:41,20
224,2,126,2023-03-03 11:58:26,19
225,2,153,2023-03-04 12:01:30,18
226,2,257,2023-03-13 17:01:14,1
227,2,389,2023-03-12 11:18:55,7
228,2,188,2023-03-07 19:26:37,8
229,2,443,2023-03-01 11:05:42,6
230,2,338,2023-03-08 17:26:48,6
231,2,409,2023-03-07 18:51:22,10
232,2,31,2023-03-10 19:04:38,12
233,2,290,2023-03-02 17:15:31,7
234,2,313,2023-03-09 13:19:50,20
235,2,236,2023-03-04 12:37:15,15
236,2,469,2023-03-07 11:49:43,8
237,2,144,2023-03-11 13:53:44,12
238,2,111,2023-03-02 12:18:04,4
239,2,332,2023-03-03 13:32:23,3
240,2,168,2023-03-15 13:49:57,16
241,2,301,2023-03-03 19:46:14,17
242,2,405,2023-03-14 13:02:18,2
243,2,492,2023-03-06 12:09:55,15
244,2,206,2023-03-03 19:45:08,5
245,2,227,2023-03-08 13:18:27,15
246,2,79,2023-03-12 17:35:12,2
247,2,479,2023-03-02 17:49:21,3
248,2,255,2023-03-13 19:29:14,6
249,2,152,2023-03-08 18:58:50,19
250,2,249,2023-03-03 19:22:54,14
251,2,5,2023-03-04 13:17:03,5
252,2,205,2023-03-05 17:22:24,2
253,2,319,2023-03-06 19:15:45,5
254,2,111,2023-03-08 12:50:44,11
255,2,152,2023-03-15 18:47:12,15
256,2,83,2023-03-12 17:52:11,15
257,2,466,2023-03-03 17:52:18,3
258,2,53,2023-03-02 12:36:25,15
259,2,310,2023-03-08 17:04:28,1
260,2,29,2023-03-11 17:46:56,16
261,2,319,2023-03-08 17:41:33,15
262,2,196,2023-03-06 13:01:36,1
263,2,376,2023-03-12 17:45:41,4
264,2,323,2023-03-12 19:48:25,7
265,2,494,2023-03-11 17:59:47,7
266,2,456,2023-03-06 13:07:06,9
267,2,184,2023-03-13 13:59:10,2
268,2,124,2023-03-11 12:51:49,20
269,2,196,2023-03-15 18:56:28,1
270,2,180,2023-03-07 12:19:34,20
271,2,282,2023-03-08 18:55:29,18
272,2,426,2023-03-08 11:06:25,12
273,2,342,2023-03-09 12:30:52,12
274,2,195,2023-03-07 19:18:50,14
275,2,312,2023-03-06 13:10:00,4
276,2,375,2023-03-04 18:08:25,6
277,2,268,2023-03-15 19:11:06,4
278,2,247,2023-03-15 17:41:43,13
279,2,218,2023-03-06 17:40:20,12
280,2,492,2023-03-05 17:01:33,15
281,2,65,2023-03-06 11:26:59,16
282,2,288,2023-03-10 11:17:43,14
283,2,148,2023-03-09 17:49:44,17
284,2,118,2023-03-03 17:25:13,14
285,2,216,2023-03-12 17:45:01,18
286,2,220,2023-03-09 17:29:52,17
287,2,483,2023-03-04 11:22:44,16
288,2,390,2023-03-03 19:11:43,3
289,2,401,2023-03-07 17:23:06,16
290,2,375,2023-03-05 11:42:34,2
291,2,63,2023-03-14 12:52:24,19
292,2,354,2023-03-06 11:04:03,3
293,2,166,2023-03-06 19:14:18,9
294,2,177,2023-03-06 13:58:41,7
295,2,39,2023-03-11 11:57:12,15
296,2,463,2023-03-15 13:34:58,15
297,2,289,2023-03-15 13:07:58,9
298,2,59,2023-03-06 13:19:52,7
299,2,310,2023-03-07 18:58:53,15
300,2,253,2023-03-12 18:55:29,10
301,2,424,2023-03-15 18:41:30,6
302,2,472,2023-03-14 12:01:40,3
303,2,438,2023-03-12 13:20:35,12
304,2,13,2023-03-06 19:21:39,15
305,2,112,2023-03-11 18:10:55,5
306,2,418,2023-03-12 17:22:27,6
307,2,490,2023-03-03 18:49:07,19
308,2,89,2023-03-01 17:10:12,12
309,2,365,2023-03-13 17:32:35,1
310,2,151,2023-03-10 17:13:32,11
311,2,91,2023-03-15 18:53:18,20
312,2,425,2023-03-07 18:05:36,6
313,2,81,2023-03-12 17:29:35,7
314,2,17,2023-03-07 13:55:32,9
315,2,64,2023-03-13 17:15:58,16
316,2,239,2023-03-15 12:36:56,20
317,2,419,2023-03-06 18:57:23,6
318,2,123,2023-03-02 18:46:19,3
319,2,135,2023-03-09 11:51:38,11
320,2,13,2023-03-05 19:18:18,18
321,2,40,2023-03-13 18:00:03,8
322,2,371,2023-03-01 18:42:44,5
323,2,345,2023-03-08 18:46:01,20
324,2,471,2023-03-11 13:10:39,20
325,2,281,2023-03-15 13:37:21,20
326,2,97,2023-03-01 17:44:51,13
327,2,176,2023-03-03 13:00:03,3
328,2,240,2023-03-07 19:28:07,15
329,2,342,2023-03-03 11:55:27,17
330,2,455,2023-03-01 19:34:59,4
331,2,448,2023-03-14 19:54:59,2
332,2,457,2023-03-08 17:11:02,9
333,2,389,2023-03-10 11:17:37,7
334,2,95,2023-03-15 11:51:38,6
335,2,238,2023-03-05 17:02:40,13
336,2,499,2023-03-09 17:16:23,16
337,2,312,2023-03-12 17:41:15,8
338,2,91,2023-03-07 12:31:11,18
339,2,152,2023-03-12 19:22:56,5
340,2,320,2023-03-06 13:47:08,4
341,2,423,2023-03-02 19:09:10,6
342,2,258,2023-03-04 17:04:34,8
343,2,61,2023-03-15 13:26:11,19
344,2,19,2023-03-06 11:14:01,16
345,2,214,2023-03-08 13:31:14,1
346,2,231,2023-03-12 13:24:15,4
347,2,322,2023-03-03 11:04:54,11
348,2,363,2023-03-07 11:12:40,12
349,2,348,2023-03-09 19:17:29,5
350,2,159,2023-03-09 12:30:52,3
351,2,119,2023-03-01 13:19:55,1
352,2,434,2023-03-06 13:04:51,1
353,2,156,2023-03-13 17:10:40,16
354,2,357,2023-03-15 18:37:15,10
355,2,161,2023-03-05 17:04:49,13
356,2,12,2023-03-01 19:47:11,6
357,2,179,2023-03-15 11:01:41,8
358,2,463,2023-03-13 19:36:59,1
359,2,102,2023-03-02 13:03:22,5
360,2,16,2023-03-08 11:11:53,2
361,2,408,2023-03-11 18:00:07,9
362,2,74,2023-03-12 13:48:00,9
363,2,220,2023-03-01 19:42:28,20
364,2,113,2023-03-06 18:43:51,4
365,2,72,2023-03-02 11:23:18,7
366,2,363,2023-03-07 11:38:26,7
367,2,444,2023-03-02 11:16:46,3
368,2,454,2023-03-08 12:26:07,12
369,2,24,2023-03-02 11:29:14,11
370,2,56,2023-03-07 13:08:40,5
371,2,269,2023-03-12 13:15:55,20
372,2,449,2023-03-09 18:07:53,1
373,2,466,2023-03-08 19:49:25,8
374,2,298,2023-03-06 12:32:49,16
375,2,399,2023-03-09 13:22:26,7
376,2,416,2023-03-14 19:37:35,4
377,2,183,2023-03-06 13:24:33,12
378,2,462,2023-03-01 12:56:28,20
379,2,486,2023-03-13 19:31:03,20
380,2,42,2023-03-13 17:09:21,8
381,2,207,2023-03-13 13:55:15,9
382,2,242,2023-03-09 18:34:03,10
383,2,323,2023-03-14 18:06:36,4
384,2,208,2023-03-02 12:49:58,14
385,2,262,2023-03-04 13:47:49,8
386,2,138,2023-03-15 12:55:40,13
387,2,183,2023-03-04 18:10:45,9
388,2,64,2023-03-14 18:02:16,12
389,2,163,2023-03-02 11:35:33,8
390,2,343,2023-03-10 17:01:20,20
391,2,35,2023-03-01 18:56:03,14
392,2,50,2023-03-05 12:31:42,9
393,2,233,2023-03-04 18:28:30,20
394,2,245,2023-03-03 11:10:06,20
395,2,66,2023-03-13 13:38:27,18
396,2,300,2023-03-12 19:08:12,9
397,2,268,2023-03-15 19:11:57,3
398,2,297,2023-03-15 19:08:42,3
399,2,388,2023-03-14 17:26:51,13
400,2,13,2023-03-04 12:47:04,19
401,2,464,2023-03-15 12:48:24,2
402,2,188,2023-03-15 13:26:59,7
403,2,494,2023-03-05 19:27:16,14
404,2,24,2023-03-07 12:37:54,5
405,2,292,2023-03-03 13:40:18,5
406,2,71,2023-03-12 11:59:50,2
407,2,397,2023-03-10 19:55:13,14
408,2,80,2023-03-12 18:47:05,8
409,2,228,2023-03-03 18:28:46,16
410,2,459,2023-03-04 19:24:22,20
411,2,167,2023-03-09 13:16:13,13
412,2,272,2023-03-13 19:20:13,8
413,2,103,2023-03-14 19:02:45,11
414,2,454,2023-03-03 18:59:51,10
415,2,139,2023-03-10 12:07:26,3
416,2,455,2023-03-15 18:17:13,8
417,2,450,2023-03-13 13:16:00,20
418,2,100,2023-03-15 13:19:29,8
419,2,49,2023-03-12 11:27:32,1
420,2,234,2023-03-14 11:59:44,18
421,2,250,2023-03-05 13:58:40,1
422,2,153,2023-03-07 11:58:34,19
423,2,360,2023-03-01 19:07:22,12
424,2,20,2023-03-06 17:17:47,18
425,2,86,2023-03-01 18:59:26,14
426,2,202,2023-03-09 13:18:49,7
427,2,67,2023-03-05 13:54:15,20
428,2,191,2023-03-14 18:16:10,16
429,2,350,2023-03-04 17:01:54,3
430,2,379,2023-03-04 11:30:55,7
431,2,204,2023-03-01 12:24:00,14
432,2,57,2023-03-09 19:29:14,8
433,2,451,2023-03-03 17:26:42,3
434,2,306,2023-03-15 11:49:01,4
435,2,217,2023-03-13 12:13:39,13
436,2,343,2023-03-01 11:18:34,18
437,2,439,2023-03-07 18:24:08,7
438,2,141,2023-03-14 11:04:30,20
439,2,330,2023-03-03 12:53:18,2
440,2,151,2023-03-05 18:25:34,11
441,2,153,2023-03-09 19:09:00,6
442,2,388,2023-03-13 19:05:18,3
443,2,10,2023-03-13 11:44:50,6
444,2,21,2023-03-02 18:36:50,11
445,2,41,2023-03-08 11:14:26,16
446,2,268,2023-03-10 18:38:08,13
447,2,152,2023-03-03 12:24:21,7
448,2,406,2023-03-11 19:41:58,4
449,2,468,2023-03-14 17:14:34,10
450,2,143,2023-03-15 11:46:09,5
451,2,386,2023-03-01 11:43:16,8
452,2,259,2023-03-03 12:51:12,12
453,2,446,2023-03-05 13:51:00,3
454,2,77,2023-03-03 13:19:14,19
455,2,181,2023-03-07 18:30:32,13
456,2,133,2023-03-11 13:22:54,16
457,2,196,2023-03-02 13:36:37,2
458,2,339,2023-03-11 17:23:20,7
459,2,140,2023-03-14 18:14:44,20
460,2,140,2023-03-02 13:03:02,4
461,2,61,2023-03-15 18:16:27,19
462,2,283,2023-03-02 12:38:19,17
463,2,272,2023-03-09 17:24:53,12
464,2,247,2023-03-01 18:46:03,4
465,2,228,2023-03-09 17:13:59,8
466,2,250,2023-03-09 13:03:12,4
467,2,487,2023-03-15 11:20:59,16
468,2,294,2023-03-14 13:58:12,15
469,2,103,2023-03-01 18:36:57,13
470,2,181,2023-03-12 11:43:51,20
471,2,126,2023-03-02 13:48:40,2
472,2,412,2023-03-07 11:06:18,19
473,2,245,2023-03-01 11:21:57,5
474,2,392,2023-03-05 13:59:36,13
475,2,269,2023-03-04 13:42:23,7
476,2,239,2023-03-13 17:16:47,17
477,2,398,2023-03-01 12:51:20,5
478,2,490,2023-03-02 18:40:29,4
479,2,129,2023-03-09 13:15:01,15
480,2,289,2023-03-05 11:40:53,3
481,2,448,2023-03-03 17:04:41,6
482,2,130,2023-03-12 12:02:31,1
483,2,397,2023-03-04 13:13:20,4
484,2,294,2023-03-13 11:40:28,5
485,2,421,2023-03-06 17:39:22,17
486,2,63,2023-03-11 17:05:58,17
487,2,443,2023-03-10 18:46:13,2
488,2,268,2023-03-14 18:37:46,7
489,2,375,2023-03-03 19:24:24,19
490,2,92,2023-03-05 19:10:18,9
491,2,28,2023-03-09 13:37:45,1
492,2,188,2023-03-04 11:07:29,18
493,2,346,2023-03-15 18:19:26,16
494,2,478,2023-03-03 18:47:26,10
495,2,21,2023-03-07 19:45:40,17
496,2,484,2023-03-03 19:07:05,6
497,2,231,2023-03-02 19:42:10,8
498,2,137,2023-03-01 18:05:59,4
499,2,44,2023-03-15 19:37:54,11
500,2,87,2023-03-12 17:45:27,17
501,2,184,2023-03-11 17:22:45,11
502,2,121,2023-03-03 19:34:31,10
503,2,28,2023-03-10 19:49:12,2
504,2,152,2023-03-14 11:35:53,14
505,2,10,2023-03-08 13:56:04,8
506,2,337,2023-03-14 19:44:19,4
507,2,287,2023-03-11 12:16:15,7
508,2,380,2023-03-03 17:15:46,7
509,2,188,2023-03-06 19:01:13,14
510,2,204,2023-03-14 13:19:05,8
511,2,135,2023-03-08 19:34:58,17
512,2,459,2023-03-05 17:43:32,1
513,2,214,2023-03-05 12:26:15,8
514,2,16,2023-03-01 17:03:06,15
515,2,373,2023-03-09 12:45:33,2
516,2,219,2023-03-15 13:42:39,12
517,2,181,2023-03-06 12:40:43,3
518,2,417,2023-03-09 11:06:20,18
519,2,200,2023-03-07 18:21:32,17
520,2,256,2023-03-14 13:35:58,2
521,2,432,2023-03-11 17:13:18,15
522,2,492,2023-03-10 12:04:10,2
523,2,303,2023-03-12 19:21:46,12
524,2,377,2023-03-03 17:20:30,1
525,2,262,2023-03-12 13:29:14,2
526,2,124,2023-03-11 17:46:42,20
527,2,365,2023-03-15 11:56:54,16
528,2,492,2023-03-12 12:52:26,12
529,2,312,2023-03-01 19:20:22,3
530,2,139,2023-03-07 19:42:37,7
531,2,21,2023-03-08 17:57:49,13
532,2,242,2023-03-04 19:24:10,4
533,2,425,2023-03-15 11:46:32,3
534,2,427,2023-03-11 17:19:41,14
535,2,197,2023-03-01 19:48:08,8
536,2,472,2023-03-08 18:22:24,3
537,2,208,2023-03-12 17:08:41,14
538,2,111,2023-03-09 12:29:53,11
539,2,207,2023-03-13 18:14:22,8
540,2,118,2023-03-03 13:46:35,20
541,2,24,2023-03-06 13:17:22,13
542,2,360,2023-03-13 11:57:49,5
543,2,424,2023-03-07 18:44:49,9
544,2,24,2023-03-12 18:16:00,15
545,2,42,2023-03-14 12:56:26,16
546,2,492,2023-03-02 19:28:12,11
547,2,376,2023-03-04 13:57:11,17
548,2,394,2023-03-08 13:55:25,3
549,2,280,2023-03-04 13:19:15,19
550,2,80,2023-03-10 13:49:14,6
551,2,204,2023-03-05 19:41:48,11
552,2,14,2023-03-04 18:56:14,12
553,2,241,2023-03-02 18:03:43,5
554,2,278,2023-03-08 13:40:57,13
555,2,402,2023-03-11 12:08:37,6
556,2,114,2023-03-12 13:18:05,19
557,2,14,2023-03-09 18:02:02,7
558,2,60,2023-03-05 11:52:01,13
559,2,476,2023-03-07 17:17:50,8
560,2,424,2023-03-08 17:26:46,7
561,2,187,2023-03-15 12:11:43,8
562,2,317,2023-03-07 13:31:01,16
563,2,124,2023-03-10 19:39:30,2
564,2,117,2023-03-12 17:28:29,2
565,2,269,2023-03-09 11:58:59,17
566,2,418,2023-03-12 19:00:02,3
567,2,245,2023-03-06 18:32:09,16
568,2,264,2023-03-11 19:08:13,16
569,2,281,2023-03-11 19:35:17,7
570,2,281,2023-03-02 12:37:42,18
571,2,319,2023-03-09 12:32:49,10
572,2,436,2023-03-02 19:56:05,12
573,2,382,2023-03-08 18:23:01,15
574,2,445,2023-03-12 18:14:49,11
575,2,192,2023-03-03 19:18:02,18
576,2,102,2023-03-05 13:30:06,11
577,2,389,2023-03-04 12:57:04,7
578,2,344,2023-03-05 19:39:04,7
579,2,34,2023-03-07 19:30:16,16
580,2,138,2023-03-06 19:57:39,18
581,2,314,2023-03-08 19:25:43,12
582,2,100,2023-03-02 17:12:56,10
583,2,143,2023-03-11 11:34:49,2
584,2,238,2023-03-15 11:08:44,16
585,2,310,2023-03-12 11:45:47,2
586,2,323,2023-03-11 18:36:09,14
587,2,472,2023-03-03 19:59:13,11
588,2,387,2023-03-13 19:08:49,5
589,2,106,2023-03-05 19:33:02,3
590,2,165,2023-03-03 13:31:45,20
591,2,411,2023-03-03 13:41:05,3
592,2,232,2023-03-10 12:43:34,4
593,2,28,2023-03-02 13:43:38,10
594,2,344,2023-03-14 17:14:18,1
595,2,400,2023-03-07 11:33:57,4
596,2,439,2023-03-04 17:00:02,20
597,2,457,2023-03-08 13:24:18,19
598,2,380,2023-03-15 19:40:30,18
599,2,345,2023-03-05 18:35:10,3
600,2,288,2023-03-02 12:41:15,10
1,3,201,2023-03-12 18:27:41,4
2,3,202,2023-03-05 18:23:29,10
3,3,203,2023-03-06 11:48:41,11
4,3,204,2023-03-04 19:31:58,20
5,3,205,2023-03-13 18:17:47,3
6,3,206,2023-03-09 19:22:48,15
7,3,207,2023-03-05 17:42:54,11
8,3,208,2023-03-13 11:40:57,14
9,3,209,2023-03-08 18:54:56,14
10,3,210,2023-03-07 17:58:06,1
11,3,211,2023-03-05 12:46:35,2
12,3,212,2023-03-01 11:12:13,18
13,3,213,2023-03-04 17:10:06,4
14,3,214,2023-03-05 17:34:33,8
15,3,215,2023-03-02 18:05:08,1
16,3,216,2023-03-03 18:53:19,18
17,3,217,2023-03-01 12:57:49,9
18,3,218,2023-03-15 13:29:51,19
19,3,219,2023-03-05 18:38:19,15
20,3,220,2023-03-04 12:31:02,7
21,3,221,2023-03-11 12:04:38,9
22,3,222,2023-03-13 17:23:29,19
23,3,223,2023-03-12 13:28:52,4
24,3,224,2023-03-14 12:51:05,16
25,3,225,2023-03-10 18:38:30,11
26,3,226,2023-03-06 18:43:58,8
27,3,227,2023-03-10 13:17:53,17
28,3,228,2023-03-03 18:01:26,3
29,3,229,2023-03-07 18:07:59,18
30,3,230,2023-03-05 18:38:03,3
31,3,231,2023-03-05 13:22:57,13
32,3,232,2023-03-04 18:11:19,8
33,3,233,2023-03-05 12:29:19,16
34,3,234,2023-03-06 18:02:35,9
35,3,235,2023-03-12 12:56:10,3
36,3,236,2023-03-14 13:37:41,18
37,3,237,2023-03-02 18:12:01,9
38,3,238,2023-03-03 11:18:52,14
39,3,239,2023-03-08 12:47:18,1
40,3,240,2023-03-05 12:28:34,6
41,3,241,2023-03-02 18:20:50,16
42,3,242,2023-03-07 12:11:15,11
43,3,243,2023-03-07 11:24:35,11
44,3,244,2023-03-03 19:01:42,5
45,3,245,2023-03-01 12:58:44,11
46,3,246,2023-03-11 13:21:41,12
47,3,247,2023-03-12 12:48:41,17
48,3,248,2023-03-11 18:44:30,17
49,3,249,2023-03-02 12:58:33,3
50,3,250,2023-03-08 18:20:23,9
51,3,251,2023-03-02 17:30:39,14
52,3,252,2023-03-04 12:52:48,15
53,3,253,2023-03-06 19:02:42,8
54,3,254,2023-03-14 18:24:50,7
55,3,255,2023-03-15 17:37:48,10
56,3,256,2023-03-06 19:37:48,10
57,3,257,2023-03-04 12:38:24,20
58,3,258,2023-03-07 12:02:07,3
59,3,259,2023-03-08 18:24:18,3
60,3,260,2023-03-01 11:45:18,14
61,3,261,2023-03-08 12:42:43,1
62,3,262,2023-03-10 11:29:07,8
63,3,263,2023-03-05 12:43:28,19
64,3,264,2023-03-05 12:58:54,4
65,3,265,2023-03-11 17:02:57,3
66,3,266,2023-03-12 18:59:58,17
67,3,267,2023-03-11 18:40:18,10
68,3,268,2023-03-05 12:37:54,1
69,3,269,2023-03-07 13:45:52,13
70,3,270,2023-03-04 18:32:02,14
71,3,271,2023-03-15 18:07:26,14
72,3,272,2023-03-13 18:59:18,20
73,3,273,2023-03-03 17:31:04,8
74,3,274,2023-03-08 12:37:12,19
75,3,275,2023-03-07 19:13:47,12
76,3,276,2023-03-11 11:24:52,10
77,3,277,2023-03-15 11:04:38,12
78,3,278,2023-03-09 17:03:22,2
79,3,279,2023-03-13 17:38:23,7
80,3,280,2023-03-08 13:17:44,3
81,3,281,2023-03-13 17:06:05,10
82,3,282,2023-03-01 13:03:32,4
83,3,283,2023-03-04 18:59:13,5
84,3,284,2023-03-08 11:19:22,4
85,3,285,2023-03-13 11:02:13,11
86,3,286,2023-03-10 13:37:22,14
87,3,287,2023-03-07 12:08:52,9
88,3,288,2023-03-02 11:19:26,12
89,3,289,2023-03-14 18:23:28,15
90,3,290,2023-03-09 11:15:35,3
91,3,291,2023-03-08 17:54:28,6
92,3,292,2023-03-09 12:30:17,12
93,3,293,2023-03-04 13:12:48,13
94,3,294,2023-03-09 12:28:51,16
95,3,295,2023-03-02 17:19:38,19
96,3,296,2023-03-14 12:07:06,20
97,3,297,2023-03-09 13:40:43,15
98,3,298,2023-03-14 13:00:23,10
99,3,299,2023-03-10 13:15:29,4
100,3,300,2023-03-14 19:03:32,2
101,3,340,2023-03-09 13:59:37,5
102,3,481,2023-03-13 19:09:16,13
103,3,405,2023-03-09 17:33:43,2
104,3,142,2023-03-01 11:28:54,9
105,3,83,2023-03-05 13:12:56,12
106,3,416,2023-03-12 18:09:50,7
107,3,171,2023-03-02 17:15:55,15
108,3,137,2023-03-15 19:25:10,16
109,3,448,2023-03-05 13:43:06,8
110,3,366,2023-03-13 12:18:57,11
111,3,353,2023-03-04 17:30:12,1
112,3,233,2023-03-04 19:19:27,16
113,3,450,2023-03-12 18:56:36,9
114,3,173,2023-03-01 17:24:37,3
115,3,388,2023-03-06 11:48:38,20
116,3,182,2023-03-07 19:42:57,9
117,3,53,2023-03-03 13:27:39,17
118,3,67,2023-03-14 18:56:49,2
119,3,425,2023-03-01 18:28:23,2
120,3,393,2023-03-09 19:03:49,6
121,3,165,2023-03-03 12:23:35,1
122,3,151,2023-03-09 11:16:53,2
123,3,141,2023-03-11 17:48:39,5
124,3,256,2023-03-10 17:25:55,11
125,3,129,2023-03-13 17:34:43,6
126,3,226,2023-03-05 13:25:23,5
